Source,Target,weight
URYVL,BWM-VL03,286320
URYVL,AIBR,244560
URYVL,RMDVR,2834880
URYVL,RIPL,349200
URYVL,RIS,296160
URYVL,PVPL,15840
URYVL,AVAR,262080
URYVL,SAADL,88320
URYVL,AIZL,6000
URYVL,SIBVR,234000
URYVL,SMBVL,104400
URYVL,IL1VL,5221440
URYVL,IL2VL,848160
URYVL,AVDR,206160
URYVL,AQR,167280
URYVL,RIAL,186960
AIMR,AIML,366240
AIMR,AVER,240960
AIMR,ASER,58560
AIMR,AVFL,1293360
AIMR,BDUR,635520
AIMR,AVFR,2071920
AIMR,AIBR,14880
AIMR,AVKR,401760
AIMR,URADR,108000
AIMR,ADFR,324000
AIMR,AWAR,483840
AIMR,AVM,9360
AIMR,AVAR,20160
AIMR,SMBVR,299520
AIMR,unknownFLPR,222480
AIMR,ASIR,56400
AIMR,AIZR,376800
AIMR,AVDR,430800
AIMR,SIAVR,477840
AIMR,AVDL,7200
AIMR,ASHR,382560
AIML,AVER,91680
AIML,RIFL,2136720
AIML,URADL,23280
AIML,AVFL,1836480
AIML,RIGL,237840
AIML,RMGL,2964480
AIML,BDUR,157200
AIML,OLQDL,172800
AIML,AVFR,4435440
AIML,AVKL,39840
AIML,ASIL,16080
AIML,AWAL,113040
AIML,AIZL,672480
AIML,SIBVR,64560
AIML,SMBVL,693600
AIML,ASHL,330240
AIML,SIAVL,225360
AIML,AVDR,19680
AIML,AVDL,276960
RMFR,OLQVL,10800
RMFR,AVER,107040
RMFR,RIBL,56880
RMFR,URYVR,60240
RMFR,BAGR,711120
RMFR,SDQR,606240
RMFR,RIGL,2122800
RMFR,RMGL,3256320
RMFR,BWM-VL04,1774800
RMFR,BWM-VL06,87360
RMFR,RMFL,966960
RMFR,RIGR,4918080
RMFR,SDQL,65520
RMFR,OLQDL,111600
RMFR,BAGL,510240
RMFR,AIBR,1202160
RMFR,AVKR,5263440
RMFR,OLQVR,84720
RMFR,RMDVR,78960
RMFR,RMDVL,465840
RMFR,AVKL,4903200
RMFR,ADFR,193440
RMFR,AIBL,4482960
RMFR,ADER,379680
RMFR,RIS,89280
RMFR,PVPR,165120
RMFR,SMBVR,2014320
RMFR,ADEL,2369520
RMFR,SAADL,2482800
RMFR,RMDL,2233920
RMFR,RMHR,4590720
RMFR,SIBVR,1435200
RMFR,RMHL,663360
RMFR,IL1VL,40560
RMFR,IL2VL,113760
RMFR,RIAR,633600
RMFR,SIAVL,7920
RMFR,AVDR,1920
RMFR,AQR,4800
RMFR,SIAVR,80880
RMFR,AVDL,102480
RMFR,RIAL,151680
IL2DR,BAGR,89040
IL2DR,BDUR,47040
IL2DR,RIGR,62880
IL2DR,AIBR,31920
IL2DR,RMDVR,95520
IL2DR,RIPR,4482960
IL2DR,URADR,2480880
IL2DR,AVAR,85680
IL2DR,RMHR,203760
IL2DR,ASIR,141360
IL2DR,AVDR,2400
IL2DR,AVDL,113520
OLQVL,OLQVL,2002320
OLQVL,AVER,147840
OLQVL,RIBL,625920
OLQVL,URAVL,445200
OLQVL,BAGR,35760
OLQVL,RIGL,971040
OLQVL,BWM-VL04,21120
OLQVL,RMDVR,1854000
OLQVL,RIPL,1829040
OLQVL,AVKL,144000
OLQVL,RIS,334560
OLQVL,SIBVR,57360
OLQVL,SMBVL,1349520
OLQVL,RMHL,804000
OLQVL,IL1VL,3125520
OLQVL,IL2VL,948480
OLQVL,PLNL,225840
OLQVL,SIAVL,2880
OLQVL,AVDR,103440
OLQVL,RIAL,168720
AVER,RIFL,293520
AVER,RIBL,3041760
AVER,RIGL,1211760
AVER,BDUR,33600
AVER,RMFL,79920
AVER,RIGR,580080
AVER,SDQL,18720
AVER,OLQDL,224400
AVER,AVFR,55920
AVER,BAGL,2417040
AVER,AIBR,720240
AVER,PVCR,88560
AVER,AVKR,1745040
AVER,RMDVR,287520
AVER,RMDVL,1075200
AVER,AVKL,1439760
AVER,AIBL,100800
AVER,ADER,503520
AVER,AVM,14640
AVER,RIS,1677360
AVER,PVPL,459120
AVER,AVAR,1511520
AVER,SMBVR,103440
AVER,SAADL,262560
AVER,RMHR,35280
AVER,AIZL,2785440
AVER,SMBVL,3120
AVER,RMHL,12720
AVER,IL1VL,48240
AVER,AIZR,4024080
AVER,SIAVL,1452480
AVER,AVDR,585360
AVER,SIAVR,56880
AVER,AVDL,623280
AVER,RIAL,102720
AVER,ASHR,50160
RIFL,URADL,63840
RIFL,AVFL,3252000
RIFL,RIGL,242880
RIFL,RMGL,1632240
RIFL,BDUR,165600
RIFL,SDQL,292080
RIFL,OLQDL,5520
RIFL,AVFR,2264880
RIFL,AVKR,40800
RIFL,AIBL,822960
RIFL,AVM,42000
RIFL,RIS,2880
RIFL,PVPL,2448480
RIFL,AVAR,556800
RIFL,PVPR,150000
RIFL,ADEL,211680
RIFL,AWAL,309840
RIFL,AIZL,44160
RIFL,SIBVR,146880
RIFL,SMBVL,901920
RIFL,ASHL,5386800
RIFL,AVDR,169680
RIFL,AVDL,170880
RIBL,URADL,480
RIBL,URAVL,96000
RIBL,BAGR,5311920
RIBL,RIGL,1116000
RIBL,AFDL,135360
RIBL,RMFL,6480
RIBL,OLQDL,564240
RIBL,BAGL,2113920
RIBL,AIBR,2577600
RIBL,AVKL,252720
RIBL,AIBL,71520
RIBL,RIS,6727920
RIBL,AVAR,171120
RIBL,RMDL,67680
RIBL,AWAL,16080
RIBL,AIZL,3899760
RIBL,SIBVR,121200
RIBL,IL2VL,310800
RIBL,SIAVL,236400
RIBL,RIAL,2033760
URADL,RIGL,12000
URADL,OLQDL,513840
URADL,RIPL,3471120
URADL,RMDVL,8640
URADL,RIS,34800
URADL,RMHL,112320
URADL,IL1VL,10080
URADL,AVDL,2880
URAVL,RIGL,19200
URAVL,BWM-VL04,207600
URAVL,BWM-VL06,8160
URAVL,BWM-VL01,2401680
URAVL,BWM-VL03,748320
URAVL,AIBR,167760
URAVL,RMDVR,34320
URAVL,RIPL,3545760
URAVL,SIBVR,46560
URAVL,RMHL,94320
URAVL,IL1VL,789360
URAVL,IL2VL,2719200
URAVL,SIAVL,138000
URAVL,AQR,164640
URAVL,RIAL,160800
ASER,BAGR,844080
ASER,AVFL,15600
ASER,AFDL,5406240
ASER,AFDR,1412160
ASER,OLQDL,29280
ASER,BAGL,289920
ASER,AIBR,6786720
ASER,ADFR,329040
ASER,AIBL,1568880
ASER,AWAR,7917840
ASER,ASIL,2691840
ASER,SMBVR,41040
ASER,AWAL,17280
ASER,AIZL,1130880
ASER,ASIR,414720
ASER,SIBVR,33120
ASER,AIZR,1494000
ASER,RIAL,136320
ASER,ASHR,2752800
URYVR,URAVR,1050480
URYVR,RMFL,68160
URYVR,RIGR,1074960
URYVR,BAGL,127440
URYVR,PVCR,2880
URYVR,AVKR,287520
URYVR,OLQVR,1157760
URYVR,RIPR,359040
URYVR,RMDVL,2660400
URYVR,ADFR,30960
URYVR,AIBL,390720
URYVR,RIS,477360
URYVR,AVAR,286800
URYVR,RMDL,13920
URYVR,IL1VR,4387920
URYVR,SIBVR,35520
URYVR,IL2VR,691200
URYVR,RIAR,168000
URYVR,AVDL,166560
URAVR,RIGR,24240
URAVR,BAGL,48960
URAVR,OLQVR,374160
URAVR,RIPR,3526080
URAVR,RMDVL,7440
URAVR,AIBL,230400
URAVR,RMHR,86880
URAVR,IL1VR,636720
URAVR,SIBVR,38400
URAVR,IL2VR,2200560
URAVR,RIAR,10560
URAVR,SIAVR,96720
BWM-VR06,RMFL,150000
BWM-VR06,RMDVL,1337760
BWM-VR06,SMBVR,65760
BWM-VR06,RMDL,283920
BWM-VR06,unknownFLPR,101280
BAGR,RIGL,3466320
BAGR,AFDL,2085600
BAGR,RMFL,1131600
BAGR,OLQDL,140880
BAGR,BAGL,5107200
BAGR,AIBR,814800
BAGR,RMDVR,71040
BAGR,AIBL,225360
BAGR,ASIL,83760
BAGR,RIS,32160
BAGR,PVPL,2880
BAGR,AVAR,340080
BAGR,AIZL,781920
BAGR,SIBVR,156960
BAGR,AVDR,1278240
BAGR,AQR,3126240
BAGR,AVDL,1301520
BAGR,RIAL,5032560
AVFL,RMGL,3819840
AVFL,BDUR,923040
AVFL,OLQDL,9600
AVFL,AVFR,8135520
AVFL,URADR,48480
AVFL,AWAR,385200
AVFL,AVAR,377040
AVFL,SMBVR,234960
AVFL,ADEL,47280
AVFL,SAADL,160800
AVFL,AWAL,148320
AVFL,SIBVR,1219200
AVFL,SMBVL,677040
AVFL,ASHL,1431600
AVFL,SIAVL,3120
AVFL,AVDR,315840
AVFL,AVDL,23520
AVFL,ASHR,1247040
SDQR,BDUR,87600
SDQR,RMFL,970320
SDQR,SDQL,6188160
SDQR,AIBR,156960
SDQR,RMDVR,32160
SDQR,RMDVL,580800
SDQR,AIBL,1449360
SDQR,ADER,510240
SDQR,AVM,7920
SDQR,AVAR,549840
SDQR,PVPR,4080
SDQR,ADEL,66240
SDQR,SAADL,1767360
SDQR,RMHR,990480
SDQR,SIBVR,406320
SDQR,RMHL,927840
SDQR,IL1VL,3120
SDQR,RIAR,447600
SDQR,SIAVL,24720
SDQR,AVDR,211200
SDQR,AQR,15360
SDQR,SIAVR,610080
SDQR,RIAL,32880
RIGL,RMGL,296880
RIGL,RMFL,7102800
RIGL,RIGR,1622880
RIGL,OLQDL,275280
RIGL,AVFR,19920
RIGL,BAGL,2880
RIGL,AIBR,3564480
RIGL,AVKR,5523360
RIGL,AVKL,1144560
RIGL,AIBL,139920
RIGL,ADER,1799760
RIGL,PVPL,953040
RIGL,AVAR,1523760
RIGL,SMBVR,682560
RIGL,ADEL,1380000
RIGL,SAADL,3323040
RIGL,RMDL,10560
RIGL,RMHR,1698480
RIGL,AIZL,2868480
RIGL,SMBVL,1300080
RIGL,IL1VL,129360
RIGL,AIZR,265200
RIGL,ASHL,8880
RIGL,IL2VL,103200
RIGL,PLNL,94080
RIGL,SIAVL,278880
RIGL,AVDR,1838160
RIGL,AQR,389040
RIGL,AVDL,153360
RIGL,RIAL,1248000
AFDL,AFDR,304320
AFDL,AIBL,1067520
AFDL,ASIL,534960
AFDL,AWAL,3128640
AFDL,AIZL,1251600
AFDL,RIAL,14400
RMGL,BWM-VL04,870960
RMGL,BWM-VL06,473040
RMGL,SDQL,77280
RMGL,OLQDL,960
RMGL,AVFR,2680560
RMGL,AIBR,870240
RMGL,AVKR,210000
RMGL,RMDVR,209520
RMGL,RMDVL,1407360
RMGL,AVKL,416880
RMGL,AVM,11760
RMGL,RIS,281760
RMGL,AVAR,47280
RMGL,ADEL,97920
RMGL,SAADL,692160
RMGL,RMDL,3031920
RMGL,RMHR,3221520
RMGL,SIBVR,713520
RMGL,SMBVL,1028880
RMGL,RMHL,3021600
RMGL,ASHL,1716720
RMGL,RIAR,160080
RMGL,PLNL,2952720
RMGL,SIAVL,685920
RMGL,AVDR,525600
RMGL,AQR,480
RMGL,RIAL,5040
BDUR,AVFR,3782400
BDUR,PVCR,240480
BDUR,URADR,31200
BDUR,ADER,61920
BDUR,AVM,1602480
BDUR,AVDR,108480
BDUR,AVDL,25200
BDUR,ASHR,204240
BWM-VL05,BWM-VL07,3892080
BWM-VL05,BWM-VL01,185520
BWM-VL05,BWM-VL03,14727360
BWM-VL05,SDQL,116880
BWM-VL05,RMDVR,3121200
BWM-VL05,RMDVL,711600
BWM-VL05,AVM,4800
BWM-VL05,SMBVL,216480
BWM-VL05,RIAR,94560
BWM-VL04,BWM-VL06,14679840
BWM-VL04,BWM-VL01,345360
BWM-VL04,RMDVR,2389920
BWM-VL04,AVM,12960
BWM-VL04,ADEL,108960
BWM-VL04,RMDL,1526640
BWM-VL04,RMHR,169440
BWM-VL04,SMBVL,552960
BWM-VL04,IL1VL,42480
BWM-VL04,RIAR,14640
BWM-VL04,PLNL,48240
BWM-VL07,BWM-VL03,352320
BWM-VL07,RMDVR,335520
BWM-VL07,SAADL,25920
BWM-VL07,SMBVL,241680
BWM-VL07,RIAR,20160
BWM-VL06,AVKR,11040
BWM-VL06,RMDVR,1704960
BWM-VL06,AVKL,34560
BWM-VL06,SAADL,135120
BWM-VL06,RMDL,387120
BWM-VL06,SMBVL,591120
BWM-VL06,PLNL,99360
BWM-VL01,BWM-VL03,9739680
BWM-VL01,SDQL,13920
BWM-VL01,RMDVR,770880
BWM-VL01,RIPL,72960
BWM-VL01,RMDVL,60480
BWM-VL01,SMBVL,735360
BWM-VL01,IL1VL,244800
BWM-VL01,IL2VL,11040
RMFL,RMFL,16080
RMFL,AFDR,114480
RMFL,RIGR,2096640
RMFL,SDQL,102480
RMFL,BAGL,2055600
RMFL,AIBR,4047600
RMFL,AVKR,4778160
RMFL,OLQVR,374400
RMFL,RMDVR,362880
RMFL,RMDVL,216480
RMFL,AVKL,6261360
RMFL,AIBL,1939680
RMFL,ADER,991920
RMFL,RIS,281760
RMFL,PVPL,326400
RMFL,AVAR,411600
RMFL,SMBVR,52800
RMFL,ADEL,6240
RMFL,SAADL,4217760
RMFL,RMDL,1735680
RMFL,RMHR,40080
RMFL,IL1VR,18480
RMFL,ASIR,440640
RMFL,SIBVR,62880
RMFL,SMBVL,192240
RMFL,RMHL,3704880
RMFL,AIZR,25920
RMFL,PLNL,382560
RMFL,SIAVL,1262160
RMFL,AQR,6960
RMFL,RIAL,420480
BWM-VL03,SDQL,104880
BWM-VL03,RMDVR,1876800
BWM-VL03,RMDVL,404640
BWM-VL03,SMBVL,636960
BWM-VL03,IL2VL,480
AFDR,BAGL,2106000
AFDR,AIBR,769200
AFDR,ADFR,848880
AFDR,AWAR,3412320
AFDR,ASIR,1071360
AFDR,AIZR,1943760
AFDR,RIAR,13920
RIGR,BAGL,2959200
RIGR,AVKR,562800
RIGR,OLQVR,504000
RIGR,AVKL,2364240
RIGR,ADFR,316320
RIGR,AIBL,3919440
RIGR,AWAR,12720
RIGR,ADER,1744080
RIGR,RIS,522720
RIGR,AVAR,36720
RIGR,PVPR,344640
RIGR,SMBVR,1016160
RIGR,ADEL,2388480
RIGR,SAADL,697920
RIGR,AIZL,170400
RIGR,IL1VR,103680
RIGR,SIBVR,431040
RIGR,RMHL,1056960
RIGR,IL2VR,118560
RIGR,AIZR,2714640
RIGR,RIAR,868320
RIGR,AVDR,5520
RIGR,AQR,421440
RIGR,AVDL,1243680
SDQL,AIBR,2577840
SDQL,AVKR,10080
SDQL,RMDVR,8160
SDQL,AVKL,14400
SDQL,AIBL,746640
SDQL,AVM,586320
SDQL,RIS,136800
SDQL,AVAR,1553760
SDQL,ADEL,991680
SDQL,SAADL,129360
SDQL,RMDL,44880
SDQL,SIBVR,116160
SDQL,SMBVL,40080
SDQL,RMHL,149520
SDQL,SIAVL,29520
SDQL,AVDL,17280
SDQL,RIAL,23040
OLQDL,AVFR,11520
OLQDL,BAGL,127440
OLQDL,RIPL,1025760
OLQDL,RMDVL,343440
OLQDL,ASIL,61920
OLQDL,RIS,163440
OLQDL,RMDL,2640
OLQDL,RMHL,1028160
OLQDL,AVDR,70800
AVFR,AVKR,586080
AVFR,URADR,60720
AVFR,ADER,315120
AVFR,AVM,20160
AVFR,RIS,233760
AVFR,PVPL,183360
AVFR,AVAR,1196160
AVFR,SMBVR,700800
AVFR,ADEL,801840
AVFR,AWAL,20880
AVFR,unknownFLPR,1200
AVFR,SIBVR,530640
AVFR,SMBVL,594720
AVFR,ASHL,15600
AVFR,PLNL,53520
AVFR,SIAVL,173760
AVFR,AVDR,192240
AVFR,AVDL,9360
AVFR,ASHR,1020000
BAGL,AIBR,46800
BAGL,OLQVR,39360
BAGL,RMDVL,177120
BAGL,ADFR,78720
BAGL,AIBL,1104960
BAGL,AVAR,1120320
BAGL,AIZL,25680
BAGL,SIBVR,47280
BAGL,IL2VR,164640
BAGL,AIZR,733440
BAGL,RIAR,4766880
BAGL,SIAVL,100320
BAGL,AVDR,918240
BAGL,AQR,1139760
BAGL,AVDL,1068240
AIBR,AVKR,692880
AIBR,AVKL,3073200
AIBR,ADFR,720
AIBR,AIBL,1027920
AIBR,AWAR,32160
AIBR,ASIL,100080
AIBR,RIS,748560
AIBR,PVPL,973920
AIBR,AVAR,3981600
AIBR,ADEL,18480
AIBR,SAADL,1023600
AIBR,AIZL,4560240
AIBR,ASIR,919200
AIBR,SIBVR,585120
AIBR,RMHL,828720
AIBR,IL1VL,143280
AIBR,AIZR,1004400
AIBR,IL2VL,146640
AIBR,PLNL,58800
AIBR,SIAVL,960
AIBR,AVDR,224400
AIBR,AQR,1031040
AIBR,AVDL,198480
AIBR,RIAL,268800
AIBR,ASHR,3181440
PVCR,AVKR,160800
PVCR,RMDVR,241200
PVCR,AVM,2450640
PVCR,RIS,34080
PVCR,AVAR,1878000
PVCR,PVPR,2660880
PVCR,SMBVR,258000
PVCR,SIBVR,1297680
PVCR,AVDR,461760
PVCR,AQR,3269520
PVCR,SIAVR,1076880
PVCR,AVDL,2011440
AVKR,OLQVR,208080
AVKR,AVKL,13941840
AVKR,AIBL,1119840
AVKR,ADER,192000
AVKR,RIS,4492800
AVKR,PVPL,1768080
AVKR,AVAR,1268880
AVKR,PVPR,456960
AVKR,SMBVR,2069520
AVKR,ADEL,549840
AVKR,SAADL,2243520
AVKR,RMDL,1470480
AVKR,RMHR,536640
AVKR,AIZL,276480
AVKR,IL1VR,22320
AVKR,SIBVR,103680
AVKR,SMBVL,357120
AVKR,RMHL,69600
AVKR,AIZR,373680
AVKR,SIAVL,356880
AVKR,AVDR,314160
AVKR,AQR,106320
AVKR,SIAVR,435120
AVKR,AVDL,7200
OLQVR,OLQVR,58320
OLQVR,RIPR,1342320
OLQVR,RMDVL,2748480
OLQVR,ADFR,136560
OLQVR,RIS,219600
OLQVR,AVAR,240480
OLQVR,SMBVR,1019040
OLQVR,RMHR,366720
OLQVR,unknownFLPR,74160
OLQVR,IL1VR,3005520
OLQVR,SIBVR,2400
OLQVR,RMHL,109680
OLQVR,IL2VR,935040
OLQVR,RIAR,109440
OLQVR,SIAVR,143760
OLQVR,AVDL,95520
RMDVR,RIPR,36240
RMDVR,RMDVL,2292480
RMDVR,URADR,1440
RMDVR,AIBL,16800
RMDVR,AVAR,764640
RMDVR,SAADL,342000
RMDVR,RMDL,2272320
RMDVR,RMHR,592080
RMDVR,SIBVR,385920
RMDVR,SMBVL,3054480
RMDVR,RMHL,565440
RMDVR,IL1VL,270000
RMDVR,IL2VL,24480
RMDVR,RIAR,7653120
RMDVR,PLNL,786720
RMDVR,SIAVL,1793520
RMDVR,SIAVR,398880
RMDVR,RIAL,5973360
RIPL,RIPL,5760
RIPL,SIBVR,284400
RIPL,RMHL,10800
RIPL,IL1VL,2480640
RIPL,IL2VL,3094560
RIPR,RIPR,612960
RIPR,RMDVL,2640
RIPR,URADR,2598480
RIPR,AVAR,29280
RIPR,IL1VR,2330640
RIPR,IL2VR,3494400
RMDVL,RIS,26880
RMDVL,SMBVR,2103600
RMDVL,RMDL,1758960
RMDVL,RMHR,320400
RMDVL,unknownFLPR,537600
RMDVL,IL1VR,186240
RMDVL,SIBVR,1517760
RMDVL,RMHL,766560
RMDVL,IL2VR,120720
RMDVL,RIAR,5157120
RMDVL,SIAVL,434400
RMDVL,AVDR,133200
RMDVL,SIAVR,834720
RMDVL,RIAL,7221360
AVKL,AIBL,2500800
AVKL,ADER,47520
AVKL,RIS,4446000
AVKL,PVPL,1320720
AVKL,AVAR,353280
AVKL,PVPR,222720
AVKL,SMBVR,1734720
AVKL,ADEL,4800
AVKL,SAADL,305520
AVKL,RMDL,3888480
AVKL,RMHR,30960
AVKL,AIZL,960
AVKL,SMBVL,2952000
AVKL,RMHL,916080
AVKL,AIZR,425760
AVKL,RIAR,96240
AVKL,SIAVL,724320
AVKL,AQR,205440
AVKL,SIAVR,52800
URADR,AVAR,62400
URADR,RMHR,78960
URADR,unknownFLPR,5520
URADR,ASIR,16080
URADR,SIBVR,10080
ADFR,AIBL,3120
ADFR,AWAR,3625440
ADFR,PVPR,323520
ADFR,SMBVR,3198000
ADFR,AIZL,54720
ADFR,ASIR,16320
ADFR,SIBVR,729840
ADFR,AIZR,6407760
ADFR,RIAR,2667600
ADFR,SIAVR,353520
ADFR,ASHR,989040
AIBL,ASIL,1693920
AIBL,RIS,486480
AIBL,AVAR,586800
AIBL,PVPR,1387440
AIBL,SMBVR,3360
AIBL,SAADL,420240
AIBL,RMHR,657840
AIBL,AWAL,137520
AIBL,AIZL,1764480
AIBL,IL1VR,237840
AIBL,SIBVR,476160
AIBL,SMBVL,7920
AIBL,IL2VR,128640
AIBL,AIZR,4918800
AIBL,ASHL,1159200
AIBL,RIAR,123120
AIBL,AVDR,311280
AIBL,AQR,1158720
AIBL,SIAVR,275280
AIBL,AVDL,957120
AWAR,AVAR,5520
AWAR,SMBVR,177840
AWAR,ASIR,965040
AWAR,SIBVR,2400
AWAR,AIZR,3242880
AWAR,SIAVR,11760
AWAR,ASHR,1705200
ASIL,AWAL,709440
ASIL,ASIR,18960
ASIL,ASHL,443040
ASIL,RIAL,51120
ADER,AVM,252000
ADER,AVAR,1453200
ADER,SMBVR,189360
ADER,ADEL,6899040
ADER,SAADL,1515120
ADER,RMDL,861120
ADER,AIZL,26640
ADER,unknownFLPR,1895280
ADER,SIBVR,20160
ADER,SMBVL,322320
ADER,RMHL,1296000
ADER,AIZR,108720
ADER,RIAR,331680
ADER,AVDR,548160
ADER,AQR,230400
ADER,SIAVR,11280
AVM,RIS,1956720
AVM,PVPL,88320
AVM,PVPR,240
AVM,RMDL,34320
AVM,SIBVR,1920
AVM,SIAVL,1200
AVM,AVDR,1619280
AVM,SIAVR,25440
AVM,AVDL,704640
RIS,SMBVR,5892000
RIS,ADEL,55440
RIS,RMDL,5147040
RIS,SIBVR,71280
RIS,SMBVL,302160
RIS,SIAVL,39360
RIS,AQR,1200
RIS,SIAVR,343680
RIS,ASHR,369840
PVPL,AVAR,808560
PVPL,PVPR,100560
PVPL,ADEL,4080
PVPL,SAADL,289200
PVPL,SIBVR,6720
PVPL,SMBVL,487200
PVPL,ASHL,346080
PVPL,SIAVL,128880
PVPL,AVDR,657360
PVPL,AQR,5662800
PVPL,AVDL,31920
PVPL,RIAL,18960
AVAR,PVPR,1167360
AVAR,SMBVR,215280
AVAR,ADEL,2045760
AVAR,SAADL,547920
AVAR,RMHR,846720
AVAR,AIZL,258720
AVAR,unknownFLPR,95280
AVAR,RMHL,365280
AVAR,IL2VL,480
AVAR,RIAR,630480
AVAR,PLNL,42240
AVAR,SIAVL,600720
AVAR,AVDR,1608240
AVAR,AQR,1512960
AVAR,SIAVR,1332960
AVAR,AVDL,414240
AVAR,RIAL,174240
AVAR,ASHR,2452320
PVPR,SMBVR,519120
PVPR,AIZL,76800
PVPR,AIZR,115440
PVPR,RIAR,408720
PVPR,AQR,5846160
PVPR,SIAVR,222720
PVPR,AVDL,124320
PVPR,ASHR,129840
SABVL,SIBVR,258720
SABVL,PLNL,52800
SABVL,SIAVL,30240
SMBVR,SMBVR,78240
SMBVR,ADEL,327600
SMBVR,SAADL,16560
SMBVR,RMDL,776160
SMBVR,RMHR,17760
SMBVR,AIZL,797520
SMBVR,unknownFLPR,104640
SMBVR,IL1VR,49680
SMBVR,SIBVR,912720
SMBVR,SMBVL,186960
SMBVR,RMHL,451200
SMBVR,IL2VR,89040
SMBVR,AIZR,4348800
SMBVR,RIAR,1298400
SMBVR,AQR,72240
SMBVR,SIAVR,4207920
SMBVR,AVDL,504480
SMBVR,RIAL,42960
SMBVR,ASHR,1173600
ADEL,SAADL,568320
ADEL,RMDL,469440
ADEL,RMHR,1455600
ADEL,SIBVR,1253760
ADEL,SMBVL,151200
ADEL,PLNL,230400
ADEL,SIAVL,492960
ADEL,AVDR,34800
ADEL,AQR,825360
ADEL,AVDL,213840
ADEL,RIAL,433440
SAADL,SAADL,41040
SAADL,RMDL,35760
SAADL,RMHR,33120
SAADL,unknownFLPR,9360
SAADL,SIBVR,441120
SAADL,SMBVL,6297600
SAADL,RMHL,176880
SAADL,PLNL,2745600
SAADL,SIAVL,180000
SAADL,AVDR,2400
SAADL,RIAL,571920
RMDL,RMHR,1985520
RMDL,unknownFLPR,640080
RMDL,SIBVR,1755120
RMDL,SMBVL,6720
RMDL,RMHL,2510640
RMDL,RIAR,4762080
RMDL,PLNL,45360
RMDL,SIAVL,166320
RMDL,SIAVR,1777440
RMDL,RIAL,6009120
RMHR,IL1VR,90480
RMHR,SIBVR,32640
RMHR,SMBVL,48000
RMHR,RMHL,1710240
RMHR,IL2VR,202320
RMHR,RIAR,2160
RMHR,PLNL,670560
RMHR,SIAVL,311280
RMHR,SIAVR,632160
AWAL,AIZL,3878880
AWAL,ASHL,3417600
AWAL,ASHR,22080
AIZL,SIBVR,438000
AIZL,SMBVL,6280320
AIZL,AIZR,1207200
AIZL,ASHL,687600
AIZL,RIAR,748320
AIZL,AVDR,86160
AIZL,AQR,311520
AIZL,AVDL,281520
AIZL,RIAL,5547360
AIZL,ASHR,8160
unknownFLPR,ASIR,34560
unknownFLPR,RMHL,169200
unknownFLPR,RIAR,1920
unknownFLPR,AVDR,2571840
unknownFLPR,SIAVR,158400
unknownFLPR,RIAL,198720
IL1VR,SIBVR,90000
IL1VR,IL2VR,2253840
IL1VR,RIAR,1440
IL1VR,SIAVR,166560
ASIR,AIZR,152400
ASIR,AVDR,17760
SIBVR,SMBVL,211680
SIBVR,RMHL,613680
SIBVR,IL2VR,43680
SIBVR,IL1VL,40080
SIBVR,IL2VL,102240
SIBVR,RIAR,469200
SIBVR,PLNL,412800
SIBVR,SIAVL,1384320
SIBVR,AVDR,2227920
SIBVR,AQR,702720
SIBVR,SIAVR,2774400
SIBVR,AVDL,12240
SIBVR,RIAL,49920
SIBVR,ASHR,8880
SMBVL,RMHL,70800
SMBVL,AIZR,105120
SMBVL,ASHL,876720
SMBVL,RIAR,36960
SMBVL,PLNL,3448080
SMBVL,SIAVL,4642080
SMBVL,AVDR,386880
SMBVL,AQR,1680
SMBVL,RIAL,1627920
RMHL,IL1VL,243840
RMHL,IL2VL,258480
RMHL,PLNL,755040
RMHL,SIAVL,1185120
RMHL,AQR,44400
RMHL,SIAVR,12720
RMHL,RIAL,169680
IL2VR,RIAR,284400
IL2VR,SIAVR,72480
IL1VL,IL2VL,1884480
IL1VL,PLNL,2160
IL1VL,SIAVL,92400
IL1VL,AQR,181680
IL1VL,RIAL,224400
AIZR,ASHL,29280
AIZR,RIAR,5449200
AIZR,AVDR,207120
AIZR,AQR,30000
AIZR,ASHR,701760
ASHL,AVDR,678000
ASHL,AVDL,258960
ASHL,RIAL,89760
ASHL,ASHR,367200
IL2VL,SIAVL,72000
IL2VL,AQR,205680
IL2VL,RIAL,404400
RIAR,SIAVL,1931280
RIAR,AQR,441120
RIAR,SIAVR,268800
RIAR,RIAL,15303840
RIAR,ASHR,122160
PLNL,SIAVL,1730400
SIAVL,AVDR,84720
SIAVL,AQR,206880
SIAVL,RIAL,198000
AVDR,AQR,1025040
AVDR,AVDL,198240
AVDR,ASHR,137040
AQR,SIAVR,46560
AQR,AVDL,796080
AQR,RIAL,1331520
SIAVR,AVDL,123120
SIAVR,RIAL,1602240
AVDL,ASHR,2100240
